6697,6163,-51,79.01,52.84,0.75
4487,4490,3,78.90,52.78,0.75
4486,4489,3,78.80,52.71,0.75
4483,4482,-1,78.69,52.65,0.75
4486,4477,-9,78.59,52.58,0.75
4496,4481,-15,78.48,52.52,0.75
6164,6711,33,78.38,52.48,0.75
4492,4498,6,78.27,52.42,0.75
4485,4500,15,78.17,52.35,0.75
4488,4493,5,78.07,52.29,0.74
4494,4494,0,77.96,52.23,0.74
4488,4499,11,77.86,52.16,0.74
4489,4499,10,77.76,52.10,0.74
4489,4487,-2,77.65,52.04,0.74
4489,4487,-2,77.55,51.97,0.74
6170,6152,-18,77.45,51.91,0.74
4484,4487,3,77.35,51.85,0.74
6695,6155,-51,77.26,51.79,0.74
4485,4500,15,77.16,51.73,0.74
4485,4499,14,77.06,51.67,0.74
5791,4500,-51,76.96,51.61,0.74
4500,4494,-6,76.86,51.54,0.74
4499,4490,-9,76.76,51.48,0.74
4486,4483,-3,76.66,51.42,0.74
4492,4493,1,76.56,51.36,0.74
4495,4498,3,76.46,51.30,0.74
4500,4488,-12,76.36,51.24,0.74
4500,4486,-14,76.26,51.17,0.73
4479,4494,15,76.16,51.11,0.73
4485,4477,-8,76.06,51.05,0.73
4483,4483,0,75.96,50.99,0.73
4488,4487,-1,75.87,50.93,0.73
4491,4494,3,75.77,50.87,0.73
4494,4500,6,75.67,50.81,0.73
4500,4488,-12,75.57,50.75,0.73
4495,4486,-9,75.48,50.69,0.73
4492,4480,-12,75.38,50.63,0.73
4483,4476,-7,75.28,50.57,0.73
4485,4483,-2,75.19,50.51,0.72
4490,4489,-1,75.09,50.45,0.72
4495,4493,-2,75.00,50.39,0.72
4491,4502,11,74.90,50.33,0.72
4497,4485,-12,74.81,50.27,0.72
4480,4491,11,74.71,50.22,0.72
4485,4477,-8,74.62,50.16,0.72
4481,4485,4,74.52,50.10,0.72
4489,4484,-5,74.43,50.04,0.72
4490,4490,0,74.33,49.98,0.72
4493,4494,1,74.24,49.92,0.71
4502,4491,-11,74.15,49.86,0.71
4487,4499,12,74.05,49.81,0.71
4495,4480,-15,73.96,49.75,0.71
4477,4490,13,73.87,49.69,0.71
4484,4481,-3,73.78,49.63,0.71
4484,4486,2,73.68,49.58,0.71
4489,4490,1,73.59,49.52,0.71
4493,4497,4,73.50,49.46,0.71
4494,4479,-15,73.41,49.40,0.71
4486,4500,14,73.32,49.35,0.71
4485,4499,14,73.23,49.29,0.71
4486,4484,-2,73.14,49.23,0.71
4487,4487,0,73.04,49.18,0.70
4495,4492,-3,72.95,49.12,0.70
4489,4498,9,72.86,49.06,0.70
4484,4497,13,72.77,49.01,0.70
4481,4494,13,72.68,48.95,0.70
4476,4486,10,72.59,48.89,0.70
4482,4486,4,72.51,48.84,0.70
4483,4482,-1,72.42,48.78,0.70
4490,4495,5,72.33,48.73,0.70
4495,4496,1,72.24,48.67,0.70
4501,4489,-12,72.15,48.61,0.70
4485,4495,10,72.06,48.56,0.70
4491,4478,-13,71.97,48.50,0.69
4477,4492,15,71.89,48.45,0.69
4483,4482,-1,71.80,48.39,0.69
4488,4488,0,71.71,48.34,0.69
4493,4490,-3,71.62,48.29,0.69
4497,4491,-6,71.54,48.23,0.69
4500,4490,-10,71.45,48.18,0.69
4495,6164,33,71.36,48.13,0.69
4493,4482,-11,71.28,48.08,0.69
4490,4477,-13,71.19,48.02,0.69
4491,4475,-16,71.10,47.97,0.69
4482,4481,-1,71.02,47.91,0.69
4477,4491,14,70.93,47.86,0.69
4483,4485,2,70.85,47.81,0.69
4487,4485,-2,70.76,47.75,0.68
4487,4478,-9,70.68,47.70,0.68
4485,4484,-1,70.59,47.65,0.68
4487,4490,3,70.51,47.59,0.68
4496,4492,-4,70.42,47.54,0.68
4499,4491,-8,70.34,47.49,0.68
4488,4501,13,70.26,47.44,0.68
4492,4499,7,70.17,47.38,0.68
4488,4500,12,70.09,47.33,0.68
4481,4494,13,70.01,47.28,0.68
4478,4489,11,69.92,47.22,0.68
4485,4479,-6,69.84,47.17,0.68
4483,4484,1,69.76,47.12,0.68
4489,4488,-1,69.67,47.07,0.67
4538,50475,33,69.59,74.32,0.67
5867,5874,7,69.51,74.23,0.67
4482,4483,1,69.43,74.14,0.67
5865,4484,-51,69.34,74.06,0.68
4479,4481,2,69.26,73.97,0.67
4479,4482,3,69.18,73.88,0.67
5963,5866,-51,69.10,73.79,0.68
4480,4480,0,69.02,73.70,0.67
4481,4482,1,68.94,73.62,0.67
4479,4581,33,68.86,73.53,0.67
4483,4483,0,68.78,73.44,0.67
4483,4894,33,68.70,73.35,0.67
4481,5980,33,68.62,73.27,0.67
4481,4496,15,68.54,73.18,0.67
4484,4490,6,68.46,73.09,0.67
4581,4489,-51,68.38,73.01,0.68
4487,4495,8,68.30,72.92,0.67
4490,4495,5,68.22,72.84,0.67
5825,4494,-51,68.14,72.75,0.68
5601,4498,-51,68.05,72.67,0.68
4493,4491,-2,67.98,72.58,0.68
4593,6151,33,67.90,72.50,0.68
4482,4483,1,67.82,72.42,0.68
4481,4486,5,67.74,72.34,0.68
4483,4482,-1,67.66,72.25,0.68
4481,5867,33,67.58,72.17,0.68
4931,4481,-51,67.50,72.08,0.68
4475,4484,9,67.43,72.00,0.68
5865,4486,-51,67.35,71.92,0.68
4479,4487,8,67.27,71.83,0.68
4480,4489,9,67.19,71.75,0.68
4487,4478,-9,67.12,71.67,0.68
4483,4476,-7,67.04,71.59,0.68
4478,4479,1,66.96,71.51,0.67
4481,4480,-1,66.89,71.42,0.67
4484,4496,12,66.81,71.34,0.67
4490,4496,6,66.74,71.26,0.67
4491,4498,7,66.66,71.18,0.67
4497,4485,-12,66.59,71.10,0.67
4492,4486,-6,66.51,71.02,0.67
4478,4486,8,66.44,70.94,0.67
4482,4477,-5,66.36,70.86,0.67
5727,5589,-51,66.28,70.77,0.67
5741,5475,-51,66.21,70.69,0.67
4489,4489,0,66.13,70.61,0.67
4488,4492,4,66.06,70.53,0.67
5662,5658,-4,65.98,70.45,0.67
4495,5609,33,65.91,70.36,0.67
5660,4485,-51,65.83,70.28,0.67
4486,5672,33,65.76,70.20,0.67
4488,4494,6,65.69,70.12,0.67
4498,4493,-5,65.61,70.04,0.67
5663,4486,-51,65.54,69.97,0.67
4488,4475,-13,65.46,69.89,0.67
5878,4482,-51,65.39,69.81,0.67
5879,4493,-51,65.32,69.73,0.68
5865,4482,-51,65.25,69.65,0.68
4481,5880,33,65.17,69.58,0.68
4488,4486,-2,65.10,69.50,0.68
4489,4489,0,65.03,69.42,0.68
5869,4495,-51,64.96,69.34,0.68
5914,5909,-5,64.89,69.27,0.68
4496,4494,-2,64.82,69.19,0.68
4499,5888,33,64.74,69.11,0.68
4489,4498,9,64.67,69.04,0.68
4487,4496,9,64.60,68.96,0.68
4489,4479,-10,64.53,68.89,0.68
4485,4476,-9,64.46,68.81,0.67
4483,4476,-7,64.39,68.73,0.67
4483,4481,-2,64.32,68.66,0.67
4486,4477,-9,64.25,68.58,0.67
4483,4483,0,64.18,68.51,0.67
4486,4485,-1,64.11,68.43,0.67
4490,4490,0,64.04,68.36,0.67
4497,4494,-3,63.97,68.28,0.67
4505,4487,-18,63.90,68.21,0.67
4481,4492,11,63.84,68.13,0.67
4489,4478,-11,63.77,68.06,0.67
4479,4486,7,63.70,67.99,0.67
4484,4483,-1,63.63,67.91,0.67
4488,4489,1,63.56,67.84,0.67
4497,4494,-3,63.49,67.77,0.66
4499,4492,-7,63.42,67.69,0.66
4484,4495,11,63.36,67.62,0.66
4481,4492,11,63.29,67.55,0.66
4487,4475,-12,63.22,67.47,0.66
4483,4482,-1,63.15,67.40,0.66
4486,4484,-2,63.09,67.33,0.66
4494,4491,-3,63.02,67.26,0.66
4492,4497,5,62.95,67.18,0.66
4499,4491,-8,62.88,67.11,0.66
4484,4496,12,62.82,67.04,0.66
4490,4480,-10,62.75,66.97,0.66
4488,4486,-2,62.68,66.89,0.66
4479,4485,6,62.62,66.82,0.66
5882,4480,-51,62.55,66.75,0.66
4481,4481,0,62.48,66.68,0.66
4484,4485,1,62.42,66.61,0.66
4489,4490,1,62.35,66.54,0.66
4494,4493,-1,62.29,66.47,0.65
4489,4498,9,62.22,66.40,0.65
5869,5896,27,62.16,66.33,0.65
4488,4489,1,62.09,66.26,0.65
4493,4494,1,62.03,66.19,0.65
4598,4493,-51,61.96,66.12,0.65
4497,4487,-10,61.89,66.05,0.65
4481,4496,15,61.83,65.98,0.65
4476,4488,12,61.77,65.91,0.65
4481,4479,-2,61.70,65.84,0.65
4486,4488,2,61.64,65.77,0.65
4492,4491,-1,61.57,65.70,0.65
4494,4495,1,61.51,65.63,0.65
4497,4489,-8,61.44,65.56,0.65
4495,4484,-11,61.38,65.49,0.65
4477,4490,13,61.32,65.42,0.65
4482,4476,-6,61.25,65.36,0.65
4483,4483,0,61.19,65.29,0.65
4489,4488,-1,61.13,65.22,0.65
4495,4493,-2,61.06,65.15,0.64
4498,4489,-9,61.00,65.08,0.64
4495,4484,-11,60.94,65.02,0.64
4490,4476,-14,60.87,64.95,0.64
4476,4484,8,60.81,64.88,0.64
4484,4483,-1,60.75,64.81,0.64
4490,4488,-2,60.69,64.75,0.64
4493,4492,-1,60.62,64.68,0.64
4489,4497,8,60.56,64.61,0.64
4483,4496,13,60.50,64.55,0.64
4478,4490,12,60.44,64.48,0.64
4484,4478,-6,60.38,64.41,0.64
4482,4484,2,60.32,64.35,0.64
4485,4486,1,60.25,64.28,0.64
4495,4493,-2,60.19,64.21,0.64
4491,4498,7,60.13,64.15,0.64
4496,4486,-10,60.07,64.08,0.63
4493,4480,-13,60.01,64.02,0.63
4480,4485,5,59.95,63.95,0.63
4481,4481,0,59.89,63.89,0.63
4491,4489,-2,59.83,63.82,0.63
4491,4495,4,59.77,63.76,0.63
4499,4493,-6,59.71,63.69,0.63
4496,4485,-11,59.64,63.63,0.63
4497,4581,33,59.58,63.56,0.63
4496,4481,-15,59.52,63.50,0.63
4490,4476,-14,59.46,63.43,0.63
4481,4477,-4,59.40,63.37,0.63
4483,4485,2,59.34,63.30,0.63
4489,4491,2,59.29,63.24,0.63
4494,4492,-2,59.23,63.17,0.63
4489,4499,10,59.17,63.11,0.63
4482,4496,14,59.11,63.05,0.63
4489,4477,-12,59.05,62.98,0.63
4481,4476,-5,58.99,62.92,0.62
4485,4485,0,58.93,62.86,0.62
4488,4488,0,58.87,62.79,0.62
4492,4493,1,58.81,62.73,0.62
4498,4489,-9,58.75,62.67,0.62
4483,4496,13,58.70,62.60,0.62
4476,4490,14,58.64,62.54,0.62
4484,4476,-8,58.58,62.48,0.62
4484,4480,-4,58.52,62.42,0.62
4489,4487,-2,58.46,62.35,0.62
4493,4493,0,58.41,62.29,0.62
4491,4500,9,58.35,62.23,0.62
4484,4495,11,58.29,62.17,0.62
4489,4482,-7,58.23,62.11,0.62
4475,4485,10,58.18,62.04,0.62
4484,4481,-3,58.12,61.98,0.62
4486,4488,2,58.06,61.92,0.61
4492,4492,0,58.00,61.86,0.61
4496,4490,-6,57.95,61.80,0.61
4483,4498,15,57.89,61.74,0.61
4492,4480,-12,57.83,61.68,0.61
4475,4485,10,57.78,61.62,0.61
4483,4481,-2,57.72,61.56,0.61
4486,4485,-1,57.66,61.50,0.61
4491,4491,0,57.61,61.43,0.61
4491,4499,8,57.55,61.37,0.61
4486,4496,10,57.50,61.31,0.61
4492,4480,-12,57.44,61.25,0.61
4487,4477,-10,57.38,61.19,0.61
4479,4484,5,57.33,61.13,0.61
4485,4484,-1,57.27,61.07,0.61
4491,4493,2,57.22,61.01,0.61
4495,4491,-4,57.16,60.95,0.61
4485,4497,12,57.11,60.90,0.61
4493,4482,-11,57.05,60.84,0.60
4476,4486,10,57.00,60.78,0.60
4477,4483,6,56.94,60.72,0.60
4485,4484,-1,56.89,60.66,0.60
4488,4490,2,56.83,60.60,0.60
4497,4493,-4,56.78,60.54,0.60
4499,4487,-12,56.72,60.48,0.60
4493,4480,-13,56.67,60.42,0.60
4488,4477,-11,56.61,60.37,0.60
4477,4483,6,56.56,60.31,0.60
4486,4483,-3,56.51,60.25,0.60
4488,4489,1,56.45,60.19,0.60
4491,4494,3,56.40,60.13,0.60
4501,4491,-10,56.34,60.08,0.60
4495,4483,-12,56.29,60.02,0.60
4478,4490,12,56.24,59.96,0.60
4475,4485,10,56.18,59.90,0.60
4484,4481,-3,56.13,59.85,0.60
4487,4487,0,56.08,59.79,0.59
4494,4493,-1,56.02,59.73,0.59
4497,4489,-8,55.97,59.67,0.59
4494,4485,-9,55.92,59.62,0.59
4479,4490,11,55.86,59.56,0.59
4487,4476,-11,55.81,59.50,0.59
4480,4484,4,55.76,59.45,0.59
4490,4486,-4,55.70,59.39,0.59
4492,4493,1,55.65,59.33,0.59
4497,4490,-7,55.60,59.28,0.59
4485,4497,12,55.55,59.22,0.59
